timestamp_utc,coin_id,hour_ahead,predicted_price,real_price,error_pct,abs_error_pct,pred_dir,real_dir,dir_match,predicted_social,real_social,social_diff_pct
2025-05-25 00:00:00,aave,1,215.340754,261.38025,21.3798,21.3798,FLAT,FLAT,True,16.36,4.0,-75.56
2025-05-25 01:00:00,aave,2,215.297666,259.854045,20.6952,20.6952,DOWN,DOWN,True,22.99,4.0,-82.6
2025-05-25 02:00:00,aave,3,215.390151,259.431611,20.4473,20.4473,UP,DOWN,False,27.51,4.0,-85.46
2025-05-25 03:00:00,aave,4,215.373913,260.23517,20.8295,20.8295,DOWN,UP,False,31.49,4.0,-87.3
2025-05-25 04:00:00,aave,5,215.303943,268.772074,24.8338,24.8338,DOWN,UP,False,22.37,4.0,-82.12
2025-05-25 05:00:00,aave,6,215.338133,266.505087,23.7612,23.7612,UP,DOWN,False,27.51,4.0,-85.46
2025-05-25 06:00:00,aave,7,215.245547,268.548322,24.7637,24.7637,DOWN,UP,False,31.49,4.0,-87.3
2025-05-25 07:00:00,aave,8,215.273763,269.146176,25.0251,25.0251,UP,UP,True,22.37,4.0,-82.12
2025-05-25 08:00:00,aave,9,215.345594,266.561151,23.783,23.783,UP,DOWN,False,27.51,4.0,-85.46
2025-05-25 09:00:00,aave,10,215.392881,264.200251,22.6597,22.6597,UP,DOWN,False,31.49,4.0,-87.3
2025-05-25 10:00:00,aave,11,215.427237,264.712775,22.878,22.878,UP,UP,True,22.37,4.0,-82.12
2025-05-25 11:00:00,aave,12,215.402356,265.167797,23.1035,23.1035,DOWN,UP,False,27.51,4.0,-85.46
2025-05-25 12:00:00,aave,13,215.34927,263.890585,22.5407,22.5407,DOWN,DOWN,True,31.49,4.0,-87.3
2025-05-25 13:00:00,aave,14,215.212411,264.889852,23.083,23.083,DOWN,UP,False,22.37,4.0,-82.12
2025-05-25 14:00:00,aave,15,215.318605,265.148828,23.1426,23.1426,UP,UP,True,27.51,4.0,-85.46
2025-05-25 15:00:00,aave,16,215.33037,264.097929,22.6478,22.6478,UP,DOWN,False,31.49,4.0,-87.3
2025-05-25 16:00:00,aave,17,215.365562,264.417265,22.776,22.776,UP,UP,True,22.37,4.0,-82.12
2025-05-25 17:00:00,aave,18,215.277282,262.427413,21.902,21.902,DOWN,DOWN,True,27.51,4.0,-85.46
2025-05-25 18:00:00,aave,19,215.337881,262.989077,22.1286,22.1286,UP,UP,True,31.49,4.0,-87.3
2025-05-25 19:00:00,aave,20,215.315916,263.321451,22.2954,22.2954,DOWN,UP,False,22.37,4.0,-82.12
2025-05-25 20:00:00,aave,21,215.230922,263.321451,22.3437,22.3437,DOWN,FLAT,False,27.51,4.0,-85.46
2025-05-25 21:00:00,aave,22,215.244951,263.321451,22.3357,22.3357,UP,FLAT,False,31.49,4.0,-87.3
2025-05-25 22:00:00,aave,23,215.280023,263.321451,22.3158,22.3158,UP,FLAT,False,22.37,4.0,-82.12
2025-05-25 23:00:00,aave,24,215.281031,263.321451,22.3152,22.3152,UP,FLAT,False,27.51,4.0,-85.46
2025-05-26 00:00:00,aave,25,215.35144,267.581537,24.2534,24.2534,UP,UP,True,48.06,4.0,-91.68
2025-05-26 01:00:00,aave,26,215.413541,273.075239,26.7679,26.7679,UP,UP,True,37.7,4.0,-89.39
2025-05-26 02:00:00,aave,27,215.143475,272.320093,26.576,26.576,DOWN,DOWN,True,37.7,4.0,-89.39
2025-05-26 03:00:00,aave,28,215.265584,270.183098,25.5115,25.5115,UP,DOWN,False,37.7,4.0,-89.39
2025-05-26 04:00:00,aave,29,215.297595,270.580515,25.6774,25.6774,UP,UP,True,37.7,4.0,-89.39
2025-05-26 05:00:00,aave,30,215.270569,268.690934,24.8155,24.8155,DOWN,DOWN,True,37.7,4.0,-89.39
2025-05-26 06:00:00,aave,31,215.304218,267.266265,24.1342,24.1342,UP,DOWN,False,37.7,4.0,-89.39
2025-05-26 07:00:00,aave,32,215.186202,269.859944,25.4076,25.4076,DOWN,UP,False,37.7,4.0,-89.39
2025-05-26 08:00:00,aave,33,215.319871,270.617094,25.6814,25.6814,UP,UP,True,37.7,4.0,-89.39
2025-05-26 09:00:00,aave,34,215.260095,267.378449,24.2118,24.2118,DOWN,DOWN,True,37.7,4.0,-89.39
2025-05-26 10:00:00,aave,35,215.175246,267.124398,24.1427,24.1427,DOWN,DOWN,True,37.7,4.0,-89.39
2025-05-26 11:00:00,aave,36,215.232532,265.206296,23.2185,23.2185,UP,DOWN,False,37.7,4.0,-89.39
2025-05-26 12:00:00,aave,37,215.181565,263.73617,22.5645,22.5645,DOWN,DOWN,True,37.7,4.0,-89.39
2025-05-26 13:00:00,aave,38,215.330541,264.392515,22.7845,22.7845,UP,UP,True,37.7,4.0,-89.39
2025-05-26 14:00:00,aave,39,215.317383,261.335677,21.3723,21.3723,DOWN,DOWN,True,37.7,4.0,-89.39
2025-05-26 15:00:00,aave,40,215.301688,261.50055,21.4577,21.4577,DOWN,UP,False,37.7,4.0,-89.39
2025-05-26 16:00:00,aave,41,215.352041,263.554958,22.3833,22.3833,UP,UP,True,37.7,4.0,-89.39
2025-05-26 17:00:00,aave,42,215.199262,264.237279,22.7873,22.7873,DOWN,UP,False,37.7,4.0,-89.39
2025-05-26 18:00:00,aave,43,215.358996,265.840739,23.4407,23.4407,UP,UP,True,37.7,4.0,-89.39
2025-05-26 19:00:00,aave,44,215.308097,266.423671,23.7407,23.7407,DOWN,UP,False,37.7,4.0,-89.39
2025-05-26 20:00:00,aave,45,215.093788,266.423671,23.864,23.864,DOWN,FLAT,False,37.7,4.0,-89.39
2025-05-26 21:00:00,aave,46,215.096909,266.423671,23.8622,23.8622,UP,FLAT,False,37.7,4.0,-89.39
2025-05-26 22:00:00,aave,47,215.110827,266.423671,23.8541,23.8541,UP,FLAT,False,37.7,4.0,-89.39
2025-05-26 23:00:00,aave,48,215.32526,266.423671,23.7308,23.7308,UP,FLAT,False,37.7,4.0,-89.39
2025-05-27 00:00:00,aave,49,215.112696,267.336037,24.2772,24.2772,DOWN,UP,False,54.54,4.0,-92.67
2025-05-27 01:00:00,aave,50,215.124758,266.364346,23.8185,23.8185,UP,DOWN,False,37.74,4.0,-89.4
2025-05-27 02:00:00,aave,51,215.033121,264.531808,23.0191,23.0191,DOWN,DOWN,True,37.74,4.0,-89.4
2025-05-27 03:00:00,aave,52,215.003997,264.234951,22.8977,22.8977,DOWN,DOWN,True,37.74,4.0,-89.4
2025-05-27 04:00:00,aave,53,215.298776,266.523179,23.7922,23.7922,UP,UP,True,37.74,4.0,-89.4
2025-05-27 05:00:00,aave,54,215.042506,267.630445,24.4547,24.4547,DOWN,UP,False,37.74,4.0,-89.4
2025-05-27 06:00:00,aave,55,215.300233,269.688131,25.2614,25.2614,UP,UP,True,37.74,4.0,-89.4
2025-05-27 07:00:00,aave,56,215.082202,270.846083,25.9268,25.9268,DOWN,UP,False,37.74,4.0,-89.4
2025-05-27 08:00:00,aave,57,215.00301,272.724479,26.8468,26.8468,DOWN,UP,False,37.74,4.0,-89.4
2025-05-27 09:00:00,aave,58,215.340696,277.505205,28.868,28.868,UP,UP,True,37.74,4.0,-89.4
2025-05-27 10:00:00,aave,59,215.337152,276.892485,28.5856,28.5856,DOWN,DOWN,True,37.74,4.0,-89.4
2025-05-27 11:00:00,aave,60,215.114895,278.844767,29.626,29.626,DOWN,UP,False,37.74,4.0,-89.4
2025-05-27 12:00:00,aave,61,215.370194,279.160069,29.6187,29.6187,UP,UP,True,37.74,4.0,-89.4
2025-05-27 13:00:00,aave,62,215.188257,280.567483,30.3823,30.3823,DOWN,UP,False,37.74,4.0,-89.4
2025-05-27 14:00:00,aave,63,215.056793,280.752223,30.5479,30.5479,DOWN,UP,False,37.74,4.0,-89.4
2025-05-27 15:00:00,aave,64,215.229875,278.878213,29.5723,29.5723,UP,DOWN,False,37.74,4.0,-89.4
2025-05-27 16:00:00,aave,65,215.145238,277.691786,29.0718,29.0718,DOWN,DOWN,True,37.74,4.0,-89.4
2025-05-27 17:00:00,aave,66,215.10197,278.34593,29.4019,29.4019,DOWN,UP,False,37.74,4.0,-89.4
2025-05-27 18:00:00,aave,67,215.211531,278.592803,29.4507,29.4507,UP,UP,True,37.74,4.0,-89.4
2025-05-27 19:00:00,aave,68,214.998989,276.146703,28.4409,28.4409,DOWN,DOWN,True,37.74,4.0,-89.4
2025-05-27 20:00:00,aave,69,215.24044,276.146703,28.2968,28.2968,UP,FLAT,False,37.74,4.0,-89.4
2025-05-27 21:00:00,aave,70,215.196011,276.146703,28.3233,28.3233,DOWN,FLAT,False,37.74,4.0,-89.4
2025-05-27 22:00:00,aave,71,215.276488,276.146703,28.2754,28.2754,UP,FLAT,False,37.74,4.0,-89.4
2025-05-27 23:00:00,aave,72,215.137318,276.146703,28.3583,28.3583,DOWN,FLAT,False,37.74,4.0,-89.4
2025-05-28 00:00:00,aave,73,214.876221,272.058757,26.6118,26.6118,DOWN,DOWN,True,35.9,4.0,-88.86
2025-05-28 01:00:00,aave,74,215.031121,270.723115,25.8995,25.8995,UP,DOWN,False,35.04,4.0,-88.58
2025-05-28 02:00:00,aave,75,215.000283,269.988993,25.5761,25.5761,DOWN,DOWN,True,35.04,4.0,-88.58
2025-05-28 03:00:00,aave,76,215.100306,268.957766,25.0383,25.0383,UP,DOWN,False,35.04,4.0,-88.58
2025-05-28 04:00:00,aave,77,214.854464,272.164103,26.6737,26.6737,DOWN,UP,False,35.04,4.0,-88.58
2025-05-28 05:00:00,aave,78,214.763212,273.375556,27.2916,27.2916,DOWN,UP,False,35.04,4.0,-88.58
2025-05-28 06:00:00,aave,79,214.934957,273.375556,27.1899,27.1899,UP,FLAT,False,35.04,4.0,-88.58
2025-05-28 07:00:00,aave,80,215.24222,270.405218,25.6283,25.6283,UP,DOWN,False,35.04,4.0,-88.58
2025-05-28 08:00:00,aave,81,214.624967,269.525807,25.5799,25.5799,DOWN,DOWN,True,35.04,4.0,-88.58
2025-05-28 09:00:00,aave,82,214.663874,269.525807,25.5571,25.5571,UP,FLAT,False,35.04,4.0,-88.58
2025-05-28 10:00:00,aave,83,214.891269,268.148359,24.7833,24.7833,UP,DOWN,False,35.04,4.0,-88.58
2025-05-28 11:00:00,aave,84,215.279139,269.366939,25.1245,25.1245,UP,UP,True,35.04,4.0,-88.58
2025-05-28 12:00:00,aave,85,215.0412,269.561831,25.3536,25.3536,DOWN,UP,False,35.04,4.0,-88.58
2025-05-28 13:00:00,aave,86,214.787583,269.783662,25.6049,25.6049,DOWN,UP,False,35.04,4.0,-88.58
2025-05-28 14:00:00,aave,87,214.781766,268.7858,25.1437,25.1437,DOWN,DOWN,True,35.04,4.0,-88.58
2025-05-28 15:00:00,aave,88,214.988256,266.996083,24.191,24.191,UP,DOWN,False,35.04,4.0,-88.58
2025-05-28 16:00:00,aave,89,215.123478,265.575902,23.4528,23.4528,UP,DOWN,False,35.04,4.0,-88.58
2025-05-28 17:00:00,aave,90,214.717264,264.295897,23.0902,23.0902,DOWN,DOWN,True,35.04,4.0,-88.58
2025-05-28 18:00:00,aave,91,214.647278,264.8205,23.3747,23.3747,DOWN,UP,False,35.04,4.0,-88.58
2025-05-28 19:00:00,aave,92,214.244458,264.075527,23.259,23.259,DOWN,DOWN,True,35.04,4.0,-88.58
2025-05-28 20:00:00,aave,93,214.946853,264.075527,22.8562,22.8562,UP,FLAT,False,35.04,4.0,-88.58
2025-05-28 21:00:00,aave,94,215.222351,264.075527,22.6989,22.6989,UP,FLAT,False,35.04,4.0,-88.58
2025-05-28 22:00:00,aave,95,214.63836,264.075527,23.0328,23.0328,DOWN,FLAT,False,35.04,4.0,-88.58
2025-05-28 23:00:00,aave,96,214.631789,264.075527,23.0365,23.0365,DOWN,FLAT,False,35.04,4.0,-88.58
2025-05-29 00:00:00,aave,97,214.957057,264.321404,22.9647,22.9647,UP,UP,True,34.05,4.0,-88.25
2025-05-29 01:00:00,aave,98,214.133319,268.713656,25.489,25.489,DOWN,UP,False,34.13,4.0,-88.28
2025-05-29 02:00:00,aave,99,214.824234,268.136617,24.8167,24.8167,UP,DOWN,False,34.13,4.0,-88.28
2025-05-29 03:00:00,aave,100,214.572645,273.187359,27.317,27.317,DOWN,UP,False,34.13,4.0,-88.28
2025-05-29 04:00:00,aave,101,214.316655,271.237946,26.5594,26.5594,DOWN,DOWN,True,34.13,4.0,-88.28
2025-05-29 05:00:00,aave,102,214.873975,268.829443,25.1103,25.1103,UP,DOWN,False,34.13,4.0,-88.28
2025-05-29 06:00:00,aave,103,214.565602,267.729086,24.7773,24.7773,DOWN,DOWN,True,34.13,4.0,-88.28
2025-05-29 07:00:00,aave,104,214.882118,271.528902,26.3618,26.3618,UP,UP,True,34.13,4.0,-88.28
2025-05-29 08:00:00,aave,105,214.459066,269.57629,25.7006,25.7006,DOWN,DOWN,True,34.13,4.0,-88.28
2025-05-29 09:00:00,aave,106,215.166806,268.312521,24.6998,24.6998,UP,DOWN,False,34.13,4.0,-88.28
2025-05-29 10:00:00,aave,107,214.846722,268.874785,25.1473,25.1473,DOWN,UP,False,34.13,4.0,-88.28
2025-05-29 11:00:00,aave,108,215.103145,268.318404,24.7394,24.7394,UP,DOWN,False,34.13,4.0,-88.28
2025-05-29 12:00:00,aave,109,214.167107,266.354493,24.3676,24.3676,DOWN,DOWN,True,34.13,4.0,-88.28
2025-05-29 13:00:00,aave,110,214.211031,262.914714,22.7363,22.7363,UP,DOWN,False,34.13,4.0,-88.28
2025-05-29 14:00:00,aave,111,213.960938,258.43997,20.7884,20.7884,DOWN,DOWN,True,34.13,4.0,-88.28
2025-05-29 15:00:00,aave,112,213.876046,256.503726,19.931,19.931,DOWN,DOWN,True,34.13,4.0,-88.28
2025-05-29 16:00:00,aave,113,214.461392,255.559869,19.1636,19.1636,UP,DOWN,False,34.13,4.0,-88.28
2025-05-29 17:00:00,aave,114,214.107504,254.628267,18.9254,18.9254,DOWN,DOWN,True,34.13,4.0,-88.28
2025-05-29 18:00:00,aave,115,213.823962,256.075986,19.7602,19.7602,DOWN,UP,False,34.13,4.0,-88.28
2025-05-29 19:00:00,aave,116,214.123968,255.623786,19.3812,19.3812,UP,DOWN,False,34.13,4.0,-88.28
2025-05-29 20:00:00,aave,117,214.391677,255.623786,19.2321,19.2321,UP,FLAT,False,34.13,4.0,-88.28
2025-05-29 21:00:00,aave,118,213.99172,255.623786,19.455,19.455,DOWN,FLAT,False,34.13,4.0,-88.28
2025-05-29 22:00:00,aave,119,214.642426,255.623786,19.0929,19.0929,UP,FLAT,False,34.13,4.0,-88.28
2025-05-29 23:00:00,aave,120,214.489162,255.623786,19.1779,19.1779,DOWN,FLAT,False,34.13,4.0,-88.28
2025-05-30 00:00:00,aave,121,214.152484,250.424477,16.9375,16.9375,DOWN,DOWN,True,29.41,4.0,-86.4
2025-05-30 01:00:00,aave,122,212.692168,248.476257,16.8244,16.8244,DOWN,DOWN,True,31.42,4.0,-87.27
2025-05-30 02:00:00,aave,123,213.002071,246.228133,15.5989,15.5989,UP,DOWN,False,33.66,4.0,-88.12
2025-05-30 03:00:00,aave,124,213.353305,249.975155,17.1649,17.1649,UP,UP,True,33.66,4.0,-88.12
2025-05-30 04:00:00,aave,125,214.036058,249.9634,16.7856,16.7856,UP,DOWN,False,33.66,4.0,-88.12
2025-05-30 05:00:00,aave,126,213.785329,252.555886,18.1353,18.1353,DOWN,UP,False,33.66,4.0,-88.12
2025-05-30 06:00:00,aave,127,214.439695,253.289705,18.117,18.117,UP,UP,True,33.66,4.0,-88.12
2025-05-30 07:00:00,aave,128,214.407375,250.517995,16.8421,16.8421,DOWN,DOWN,True,33.66,4.0,-88.12
2025-05-30 08:00:00,aave,129,214.822049,250.800808,16.7482,16.7482,UP,UP,True,33.66,4.0,-88.12
2025-05-30 09:00:00,aave,130,213.847891,249.720785,16.775,16.775,DOWN,DOWN,True,33.66,4.0,-88.12
2025-05-30 10:00:00,aave,131,214.092384,249.94332,16.7455,16.7455,UP,UP,True,33.66,4.0,-88.12
2025-05-30 11:00:00,aave,132,214.007352,249.580672,16.6225,16.6225,DOWN,DOWN,True,33.66,4.0,-88.12
2025-05-30 12:00:00,aave,133,213.031388,250.011845,17.3592,17.3592,DOWN,UP,False,33.66,4.0,-88.12
2025-05-30 13:00:00,aave,134,213.413742,249.806945,17.0529,17.0529,UP,DOWN,False,33.66,4.0,-88.12
2025-05-30 14:00:00,aave,135,213.799768,247.069936,15.5614,15.5614,UP,DOWN,False,33.66,4.0,-88.12
2025-05-30 15:00:00,aave,136,212.237352,247.578619,16.6518,16.6518,DOWN,UP,False,33.66,4.0,-88.12
2025-05-30 16:00:00,aave,137,213.241465,247.211546,15.9303,15.9303,UP,DOWN,False,33.66,4.0,-88.12
2025-05-30 17:00:00,aave,138,213.700618,243.284853,13.8438,13.8438,UP,DOWN,False,33.66,4.0,-88.12
2025-05-30 18:00:00,aave,139,214.746055,246.512047,14.7924,14.7924,UP,UP,True,33.66,4.0,-88.12
2025-05-30 19:00:00,aave,140,214.149397,251.955609,17.6541,17.6541,DOWN,UP,False,33.66,4.0,-88.12
2025-05-30 20:00:00,aave,141,212.731162,251.955609,18.4385,18.4385,DOWN,FLAT,False,33.66,4.0,-88.12
2025-05-30 21:00:00,aave,142,213.291053,251.955609,18.1276,18.1276,UP,FLAT,False,33.66,4.0,-88.12
2025-05-30 22:00:00,aave,143,213.098601,251.955609,18.2343,18.2343,DOWN,FLAT,False,33.66,4.0,-88.12
2025-05-30 23:00:00,aave,144,213.472459,251.955609,18.0272,18.0272,UP,FLAT,False,33.66,4.0,-88.12
2025-05-31 00:00:00,aave,145,212.266212,251.520406,18.4929,18.4929,DOWN,DOWN,True,16.32,4.0,-75.48
2025-05-31 01:00:00,aave,146,210.720677,247.647099,17.5239,17.5239,DOWN,DOWN,True,22.99,4.0,-82.6
2025-05-31 02:00:00,aave,147,210.688393,244.021219,15.8209,15.8209,DOWN,DOWN,True,27.51,4.0,-85.46
2025-05-31 03:00:00,aave,148,212.697703,247.995521,16.5953,16.5953,UP,UP,True,31.49,4.0,-87.3
2025-05-31 04:00:00,aave,149,214.428006,250.352474,16.7536,16.7536,UP,UP,True,22.37,4.0,-82.12
2025-05-31 05:00:00,aave,150,211.945266,252.005703,18.9013,18.9013,DOWN,UP,False,27.51,4.0,-85.46
2025-05-31 06:00:00,aave,151,211.446673,250.753056,18.5893,18.5893,DOWN,DOWN,True,31.49,4.0,-87.3
2025-05-31 07:00:00,aave,152,213.379664,250.808135,17.5408,17.5408,UP,UP,True,22.37,4.0,-82.12
2025-05-31 08:00:00,aave,153,211.53309,248.793011,17.6142,17.6142,DOWN,DOWN,True,27.51,4.0,-85.46
2025-05-31 09:00:00,aave,154,211.932027,249.039879,17.5093,17.5093,UP,UP,True,31.49,4.0,-87.3
2025-05-31 10:00:00,aave,155,210.440673,248.654516,18.159,18.159,DOWN,DOWN,True,22.37,4.0,-82.12
2025-05-31 11:00:00,aave,156,210.878889,248.959855,18.0582,18.0582,UP,UP,True,27.51,4.0,-85.46
2025-05-31 12:00:00,aave,157,211.45671,248.315237,17.4308,17.4308,UP,DOWN,False,31.49,4.0,-87.3
2025-05-31 13:00:00,aave,158,211.921174,247.561925,16.8179,16.8179,UP,DOWN,False,22.37,4.0,-82.12
2025-05-31 14:00:00,aave,159,212.874366,249.502452,17.2064,17.2064,UP,UP,True,27.51,4.0,-85.46
2025-05-31 15:00:00,aave,160,211.466911,249.986014,18.2152,18.2152,DOWN,UP,False,31.49,4.0,-87.3
2025-05-31 16:00:00,aave,161,210.752457,249.983103,18.6146,18.6146,DOWN,DOWN,True,22.37,4.0,-82.12
2025-05-31 17:00:00,aave,162,211.868913,251.054111,18.495,18.495,UP,UP,True,27.51,4.0,-85.46
2025-05-31 18:00:00,aave,163,211.81033,251.25796,18.624,18.624,DOWN,UP,False,31.49,4.0,-87.3
2025-05-31 19:00:00,aave,164,212.269783,251.94016,18.6887,18.6887,UP,UP,True,22.37,4.0,-82.12
2025-05-31 20:00:00,aave,165,213.213392,251.94016,18.1634,18.1634,UP,FLAT,False,27.51,4.0,-85.46
2025-05-31 21:00:00,aave,166,213.212979,251.94016,18.1636,18.1636,DOWN,FLAT,False,31.49,4.0,-87.3
2025-05-31 22:00:00,aave,167,211.447598,251.94016,19.1502,19.1502,DOWN,FLAT,False,22.37,4.0,-82.12
2025-05-31 23:00:00,aave,168,211.020803,251.94016,19.3911,19.3911,DOWN,FLAT,False,27.51,4.0,-85.46
2025-05-25 00:00:00,aptos,1,6.158514,5.317851,-13.6504,13.6504,FLAT,FLAT,True,19.14,11.0,-42.52
2025-05-25 01:00:00,aptos,2,6.156179,5.279374,-14.2427,14.2427,DOWN,DOWN,True,18.05,11.0,-39.05
2025-05-25 02:00:00,aptos,3,6.153846,5.25094,-14.6722,14.6722,DOWN,DOWN,True,18.05,11.0,-39.05
2025-05-25 03:00:00,aptos,4,6.154356,5.247983,-14.7273,14.7273,UP,DOWN,False,18.05,11.0,-39.05
2025-05-25 04:00:00,aptos,5,6.158261,5.264212,-14.5179,14.5179,UP,UP,True,18.05,11.0,-39.05
2025-05-25 05:00:00,aptos,6,6.157063,5.241195,-14.8751,14.8751,DOWN,DOWN,True,18.05,11.0,-39.05
2025-05-25 06:00:00,aptos,7,6.155441,5.228898,-15.0524,15.0524,DOWN,DOWN,True,18.05,11.0,-39.05
2025-05-25 07:00:00,aptos,8,6.152973,5.213245,-15.2727,15.2727,DOWN,DOWN,True,18.05,11.0,-39.05
2025-05-25 08:00:00,aptos,9,6.154809,5.178735,-15.8587,15.8587,UP,DOWN,False,18.05,11.0,-39.05
2025-05-25 09:00:00,aptos,10,6.155486,5.13337,-16.605,16.605,UP,DOWN,False,18.05,11.0,-39.05
2025-05-25 10:00:00,aptos,11,6.154179,5.129365,-16.6523,16.6523,DOWN,DOWN,True,18.05,11.0,-39.05
2025-05-25 11:00:00,aptos,12,6.157145,5.130819,-16.6689,16.6689,UP,UP,True,18.05,11.0,-39.05
2025-05-25 12:00:00,aptos,13,6.157232,5.128542,-16.707,16.707,UP,DOWN,False,18.05,11.0,-39.05
2025-05-25 13:00:00,aptos,14,6.154561,5.141306,-16.4635,16.4635,DOWN,UP,False,18.05,11.0,-39.05
2025-05-25 14:00:00,aptos,15,6.158815,5.117155,-16.9133,16.9133,UP,DOWN,False,18.05,11.0,-39.05
2025-05-25 15:00:00,aptos,16,6.157876,5.076348,-17.5633,17.5633,DOWN,DOWN,True,18.05,11.0,-39.05
2025-05-25 16:00:00,aptos,17,6.154311,5.04915,-17.9575,17.9575,DOWN,DOWN,True,18.05,11.0,-39.05
2025-05-25 17:00:00,aptos,18,6.154011,5.050698,-17.9284,17.9284,DOWN,UP,False,18.05,11.0,-39.05
2025-05-25 18:00:00,aptos,19,6.159417,5.07382,-17.625,17.625,UP,UP,True,18.05,11.0,-39.05
2025-05-25 19:00:00,aptos,20,6.156278,5.096959,-17.2071,17.2071,DOWN,UP,False,18.05,11.0,-39.05
2025-05-25 20:00:00,aptos,21,6.159555,5.096959,-17.2512,17.2512,UP,FLAT,False,18.05,11.0,-39.05
2025-05-25 21:00:00,aptos,22,6.156491,5.096959,-17.21,17.21,DOWN,FLAT,False,18.05,11.0,-39.05
2025-05-25 22:00:00,aptos,23,6.158311,5.096959,-17.2345,17.2345,UP,FLAT,False,18.05,11.0,-39.05
2025-05-25 23:00:00,aptos,24,6.15582,5.096959,-17.201,17.201,DOWN,FLAT,False,18.05,11.0,-39.05
2025-05-26 00:00:00,aptos,25,6.157776,5.257886,-14.6139,14.6139,UP,UP,True,21.59,11.0,-49.05
2025-05-26 01:00:00,aptos,26,6.15637,5.324779,-13.5078,13.5078,DOWN,UP,False,18.93,11.0,-41.89
2025-05-26 02:00:00,aptos,27,6.160774,5.349638,-13.1661,13.1661,UP,UP,True,20.85,11.0,-47.23
2025-05-26 03:00:00,aptos,28,6.157368,5.305648,-13.8325,13.8325,DOWN,DOWN,True,22.71,11.0,-51.56
2025-05-26 04:00:00,aptos,29,6.159418,5.336932,-13.3533,13.3533,UP,UP,True,22.35,11.0,-50.78
2025-05-26 05:00:00,aptos,30,6.157775,5.364474,-12.8829,12.8829,DOWN,UP,False,22.35,11.0,-50.78
2025-05-26 06:00:00,aptos,31,6.156831,5.391762,-12.4263,12.4263,DOWN,UP,False,22.35,11.0,-50.78
2025-05-26 07:00:00,aptos,32,6.160311,5.443661,-11.6333,11.6333,UP,UP,True,22.35,11.0,-50.78
2025-05-26 08:00:00,aptos,33,6.155794,5.430337,-11.7849,11.7849,DOWN,DOWN,True,22.35,11.0,-50.78
2025-05-26 09:00:00,aptos,34,6.150248,5.400877,-12.1844,12.1844,DOWN,DOWN,True,22.35,11.0,-50.78
2025-05-26 10:00:00,aptos,35,6.153863,5.412793,-12.0424,12.0424,UP,UP,True,22.35,11.0,-50.78
2025-05-26 11:00:00,aptos,36,6.152671,5.399939,-12.2342,12.2342,DOWN,DOWN,True,22.35,11.0,-50.78
2025-05-26 12:00:00,aptos,37,6.155312,5.384911,-12.516,12.516,UP,DOWN,False,22.35,11.0,-50.78
2025-05-26 13:00:00,aptos,38,6.150591,5.406113,-12.1042,12.1042,DOWN,UP,False,22.35,11.0,-50.78
2025-05-26 14:00:00,aptos,39,6.160473,5.387832,-12.5419,12.5419,UP,DOWN,False,22.35,11.0,-50.78
2025-05-26 15:00:00,aptos,40,6.159415,5.350633,-13.1308,13.1308,DOWN,DOWN,True,22.35,11.0,-50.78
2025-05-26 16:00:00,aptos,41,6.156388,5.388541,-12.4724,12.4724,DOWN,UP,False,22.35,11.0,-50.78
2025-05-26 17:00:00,aptos,42,6.156315,5.316589,-13.6401,13.6401,DOWN,DOWN,True,22.35,11.0,-50.78
2025-05-26 18:00:00,aptos,43,6.155252,5.267752,-14.4186,14.4186,DOWN,DOWN,True,22.35,11.0,-50.78
2025-05-26 19:00:00,aptos,44,6.158619,5.286135,-14.1669,14.1669,UP,UP,True,22.35,11.0,-50.78
2025-05-26 20:00:00,aptos,45,6.167979,5.286135,-14.2971,14.2971,UP,FLAT,False,22.35,11.0,-50.78
2025-05-26 21:00:00,aptos,46,6.157123,5.286135,-14.146,14.146,DOWN,FLAT,False,22.35,11.0,-50.78
2025-05-26 22:00:00,aptos,47,6.160577,5.286135,-14.1942,14.1942,UP,FLAT,False,22.34,11.0,-50.76
2025-05-26 23:00:00,aptos,48,6.159493,5.286135,-14.1791,14.1791,DOWN,FLAT,False,22.34,11.0,-50.76
2025-05-27 00:00:00,aptos,49,6.156429,5.281902,-14.2051,14.2051,DOWN,DOWN,True,22.29,9.0,-59.62
2025-05-27 01:00:00,aptos,50,6.148175,5.273627,-14.2245,14.2245,DOWN,DOWN,True,22.33,9.0,-59.69
2025-05-27 02:00:00,aptos,51,6.161074,5.235493,-15.023,15.023,UP,DOWN,False,22.33,9.0,-59.69
2025-05-27 03:00:00,aptos,52,6.156667,5.246524,-14.783,14.783,DOWN,UP,False,22.33,9.0,-59.69
2025-05-27 04:00:00,aptos,53,6.156602,5.283649,-14.1791,14.1791,DOWN,UP,False,22.33,9.0,-59.69
2025-05-27 05:00:00,aptos,54,6.154403,5.284727,-14.131,14.131,DOWN,UP,False,22.33,9.0,-59.69
2025-05-27 06:00:00,aptos,55,6.158505,5.282891,-14.218,14.218,UP,DOWN,False,22.33,9.0,-59.69
2025-05-27 07:00:00,aptos,56,6.154372,5.367841,-12.78,12.78,DOWN,UP,False,22.33,9.0,-59.69
2025-05-27 08:00:00,aptos,57,6.160027,5.390238,-12.4965,12.4965,UP,UP,True,22.33,9.0,-59.69
2025-05-27 09:00:00,aptos,58,6.161197,5.427493,-11.9085,11.9085,UP,UP,True,22.33,9.0,-59.69
